Time,A_phi_r,A_phi_l,A_trq_r,A_trq_l,B_phi_r,B_phi_l,B_trq_r,B_trq_l,C_phi_r,C_phi_l,C_trq_r,C_trq_l,D_phi_r,D_phi_l,D_trq_r,D_trq_l,
1.678,-2.36061e-06,2.29163e-06,0,0,-2.27927e-06,2.34936e-06,0,0,-2.27783e-06,2.34677e-06,0,0,-2.36144e-06,2.29262e-06,0,0,
1.679,-2.36053e-06,2.29171e-06,0,0,-2.27935e-06,2.34928e-06,0,0,-2.27791e-06,2.34669e-06,0,0,-2.36136e-06,2.2927e-06,0,0,
1.68,-2.36046e-06,2.29179e-06,0,0,-2.27943e-06,2.34921e-06,0,0,-2.27799e-06,2.34662e-06,0,0,-2.36129e-06,2.29278e-06,0,0,
1.681,-2.36038e-06,2.29187e-06,0,0,-2.2795e-06,2.34913e-06,0,0,-2.27807e-06,2.34654e-06,0,0,-2.36121e-06,2.29286e-06,0,0,
1.682,-2.36031e-06,2.29195e-06,0,0,-2.27958e-06,2.34906e-06,0,0,-2.27815e-06,2.34647e-06,0,0,-2.36114e-06,2.29294e-06,0,0,
1.683,-2.36023e-06,2.29203e-06,0,0,-2.27966e-06,2.34898e-06,0,0,-2.27822e-06,2.34639e-06,0,0,-2.36107e-06,2.29302e-06,0,0,
1.684,-2.36016e-06,2.29211e-06,0,0,-2.27974e-06,2.34891e-06,0,0,-2.2783e-06,2.34632e-06,0,0,-2.36099e-06,2.2931e-06,0,0,
1.685,-2.36008e-06,2.29218e-06,0,0,-2.27982e-06,2.34883e-06,0,0,-2.27838e-06,2.34625e-06,0,0,-2.36092e-06,2.29318e-06,0,0,
1.686,-2.36001e-06,2.29226e-06,0,0,-2.2799e-06,2.34876e-06,0,0,-2.27846e-06,2.34617e-06,0,0,-2.36084e-06,2.29325e-06,0,0,
1.687,-2.35994e-06,2.29234e-06,0,0,-2.27998e-06,2.34869e-06,0,0,-2.27854e-06,2.3461e-06,0,0,-2.36077e-06,2.29333e-06,0,0,
1.688,-2.35986e-06,2.29242e-06,0,0,-2.28005e-06,2.34861e-06,0,0,-2.27862e-06,2.34602e-06,0,0,-2.3607e-06,2.29341e-06,0,0,
1.689,-2.35979e-06,2.2925e-06,0,0,-2.28013e-06,2.34854e-06,0,0,-2.27869e-06,2.34595e-06,0,0,-2.36062e-06,2.29349e-06,0,0,
1.69,-2.35972e-06,2.29257e-06,0,0,-2.28021e-06,2.34847e-06,0,0,-2.27877e-06,2.34588e-06,0,0,-2.36055e-06,2.29357e-06,0,0,
1.691,-2.35964e-06,2.29265e-06,0,0,-2.28029e-06,2.3484e-06,0,0,-2.27885e-06,2.3458e-06,0,0,-2.36048e-06,2.29364e-06,0,0,
1.692,-2.35957e-06,2.29273e-06,0,0,-2.28036e-06,2.34832e-06,0,0,-2.27893e-06,2.34573e-06,0,0,-2.3604e-06,2.29372e-06,0,0,
1.693,-2.3595e-06,2.29281e-06,0,0,-2.28044e-06,2.34825e-06,0,0,-2.279e-06,2.34566e-06,0,0,-2.36033e-06,2.2938e-06,0,0,
1.694,-2.35943e-06,2.29288e-06,0,0,-2.28052e-06,2.34818e-06,0,0,-2.27908e-06,2.34559e-06,0,0,-2.36026e-06,2.29387e-06,0,0,
1.695,-2.35935e-06,2.29296e-06,0,0,-2.28059e-06,2.34811e-06,0,0,-2.27916e-06,2.34551e-06,0,0,-2.36019e-06,2.29395e-06,0,0,
1.696,-2.35928e-06,2.29304e-06,0,0,-2.28067e-06,2.34803e-06,0,0,-2.27924e-06,2.34544e-06,0,0,-2.36011e-06,2.29403e-06,0,0,
1.697,-2.35921e-06,2.29311e-06,0,0,-2.28075e-06,2.34796e-06,0,0,-2.27931e-06,2.34537e-06,0,0,-2.36004e-06,2.2941e-06,0,0,
1.698,-2.35914e-06,2.29319e-06,0,0,-2.28082e-06,2.34789e-06,0,0,-2.27939e-06,2.3453e-06,0,0,-2.35997e-06,2.29418e-06,0,0,
1.699,-2.35907e-06,2.29326e-06,0,0,-2.2809e-06,2.34782e-06,0,0,-2.27946e-06,2.34523e-06,0,0,-2.3599e-06,2.29426e-06,0,0,
1.7,-2.35899e-06,2.29334e-06,0,0,-2.28097e-06,2.34775e-06,0,0,-2.27954e-06,2.34516e-06,0,0,-2.35983e-06,2.29433e-06,0,0,
1.701,-2.35892e-06,2.29342e-06,0,0,-2.28105e-06,2.34768e-06,0,0,-2.27962e-06,2.34508e-06,0,0,-2.35976e-06,2.29441e-06,0,0,
1.702,-2.35885e-06,2.29349e-06,0,0,-2.28112e-06,2.34761e-06,0,0,-2.27969e-06,2.34501e-06,0,0,-2.35969e-06,2.29448e-06,0,0,
1.703,-2.35878e-06,2.29357e-06,0,0,-2.2812e-06,2.34754e-06,0,0,-2.27977e-06,2.34494e-06,0,0,-2.35961e-06,2.29456e-06,0,0,
1.704,-2.35871e-06,2.29364e-06,0,0,-2.28127e-06,2.34747e-06,0,0,-2.27984e-06,2.34487e-06,0,0,-2.35954e-06,2.29463e-06,0,0,
1.705,-2.35864e-06,2.29372e-06,0,0,-2.28135e-06,2.3474e-06,0,0,-2.27992e-06,2.3448e-06,0,0,-2.35947e-06,2.29471e-06,0,0,
1.706,-2.35857e-06,2.29379e-06,0,0,-2.28142e-06,2.34733e-06,0,0,-2.27999e-06,2.34473e-06,0,0,-2.3594e-06,2.29478e-06,0,0,
1.707,-2.3585e-06,2.29387e-06,0,0,-2.2815e-06,2.34726e-06,0,0,-2.28007e-06,2.34466e-06,0,0,-2.35933e-06,2.29486e-06,0,0,
1.708,-2.35843e-06,2.29394e-06,0,0,-2.28157e-06,2.34719e-06,0,0,-2.28014e-06,2.34459e-06,0,0,-2.35926e-06,2.29493e-06,0,0,
1.709,-2.35836e-06,2.29401e-06,0,0,-2.28165e-06,2.34712e-06,0,0,-2.28022e-06,2.34452e-06,0,0,-2.35919e-06,2.29501e-06,0,0,
1.71,-2.35829e-06,2.29409e-06,0,0,-2.28172e-06,2.34705e-06,0,0,-2.28029e-06,2.34445e-06,0,0,-2.35912e-06,2.29508e-06,0,0,
1.711,-2.35822e-06,2.29416e-06,0,0,-2.2818e-06,2.34698e-06,0,0,-2.28036e-06,2.34438e-06,0,0,-2.35905e-06,2.29516e-06,0,0,
1.712,-2.35815e-06,2.29424e-06,0,0,-2.28187e-06,2.34691e-06,0,0,-2.28044e-06,2.34431e-06,0,0,-2.35898e-06,2.29523e-06,0,0,
1.713,-2.35808e-06,2.29431e-06,0,0,-2.28194e-06,2.34684e-06,0,0,-2.28051e-06,2.34424e-06,0,0,-2.35891e-06,2.2953e-06,0,0,
1.714,-2.35801e-06,2.29438e-06,0,0,-2.28202e-06,2.34677e-06,0,0,-2.28058e-06,2.34417e-06,0,0,-2.35885e-06,2.29538e-06,0,0,
1.715,-2.35794e-06,2.29446e-06,0,0,-2.28209e-06,2.3467e-06,0,0,-2.28066e-06,2.3441e-06,0,0,-2.35878e-06,2.29545e-06,0,0,
1.716,-2.35787e-06,2.29453e-06,0,0,-2.28216e-06,2.34663e-06,0,0,-2.28073e-06,2.34403e-06,0,0,-2.35871e-06,2.29552e-06,0,0,
1.717,-2.35781e-06,2.2946e-06,0,0,-2.28223e-06,2.34656e-06,0,0,-2.2808e-06,2.34397e-06,0,0,-2.35864e-06,2.2956e-06,0,0,
1.718,-2.35774e-06,2.29468e-06,0,0,-2.28231e-06,2.3465e-06,0,0,-2.28088e-06,2.3439e-06,0,0,-2.35857e-06,2.29567e-06,0,0,
1.719,-2.35767e-06,2.29475e-06,0,0,-2.28238e-06,2.34643e-06,0,0,-2.28095e-06,2.34383e-06,0,0,-2.3585e-06,2.29574e-06,0,0,
1.72,-2.3576e-06,2.29482e-06,0,0,-2.28245e-06,2.34636e-06,0,0,-2.28102e-06,2.34376e-06,0,0,-2.35843e-06,2.29581e-06,0,0,
1.721,-2.35753e-06,2.29489e-06,0,0,-2.28252e-06,2.34629e-06,0,0,-2.28109e-06,2.34369e-06,0,0,-2.35837e-06,2.29589e-06,0,0,
1.722,-2.35747e-06,2.29496e-06,0,0,-2.2826e-06,2.34623e-06,0,0,-2.28117e-06,2.34362e-06,0,0,-2.3583e-06,2.29596e-06,0,0,
1.723,-2.3574e-06,2.29504e-06,0,0,-2.28267e-06,2.34616e-06,0,0,-2.28124e-06,2.34356e-06,0,0,-2.35823e-06,2.29603e-06,0,0,
1.724,-2.35733e-06,2.29511e-06,0,0,-2.28274e-06,2.34609e-06,0,0,-2.28131e-06,2.34349e-06,0,0,-2.35816e-06,2.2961e-06,0,0,
1.725,-2.35726e-06,2.29518e-06,0,0,-2.28281e-06,2.34602e-06,0,0,-2.28138e-06,2.34342e-06,0,0,-2.3581e-06,2.29617e-06,0,0,
1.726,-2.3572e-06,2.29525e-06,0,0,-2.28288e-06,2.34596e-06,0,0,-2.28145e-06,2.34335e-06,0,0,-2.35803e-06,2.29624e-06,0,0,
1.727,-2.35713e-06,2.29532e-06,0,0,-2.28295e-06,2.34589e-06,0,0,-2.28153e-06,2.34329e-06,0,0,-2.35796e-06,2.29632e-06,0,0,
1.728,-2.35706e-06,2.29539e-06,0,0,-2.28302e-06,2.34582e-06,0,0,-2.2816e-06,2.34322e-06,0,0,-2.3579e-06,2.29639e-06,0,0,
1.729,-2.357e-06,2.29546e-06,0,0,-2.2831e-06,2.34576e-06,0,0,-2.28167e-06,2.34315e-06,0,0,-2.35783e-06,2.29646e-06,0,0,
1.73,-2.35693e-06,2.29554e-06,0,0,-2.28317e-06,2.34569e-06,0,0,-2.28174e-06,2.34309e-06,0,0,-2.35776e-06,2.29653e-06,0,0,
1.731,-2.35686e-06,2.29561e-06,0,0,-2.28324e-06,2.34562e-06,0,0,-2.28181e-06,2.34302e-06,0,0,-2.3577e-06,2.2966e-06,0,0,
1.732,-2.3568e-06,2.29568e-06,0,0,-2.28331e-06,2.34556e-06,0,0,-2.28188e-06,2.34296e-06,0,0,-2.35763e-06,2.29667e-06,0,0,
1.733,-2.35673e-06,2.29575e-06,0,0,-2.28338e-06,2.34549e-06,0,0,-2.28195e-06,2.34289e-06,0,0,-2.35756e-06,2.29674e-06,0,0,
1.734,-2.35666e-06,2.29582e-06,0,0,-2.28345e-06,2.34543e-06,0,0,-2.28202e-06,2.34282e-06,0,0,-2.3575e-06,2.29681e-06,0,0,
1.735,-2.3566e-06,2.29589e-06,0,0,-2.28352e-06,2.34536e-06,0,0,-2.28209e-06,2.34276e-06,0,0,-2.35743e-06,2.29688e-06,0,0,
1.736,-2.35653e-06,2.29596e-06,0,0,-2.28359e-06,2.3453e-06,0,0,-2.28216e-06,2.34269e-06,0,0,-2.35737e-06,2.29695e-06,0,0,
1.737,-2.35647e-06,2.29603e-06,0,0,-2.28366e-06,2.34523e-06,0,0,-2.28223e-06,2.34263e-06,0,0,-2.3573e-06,2.29702e-06,0,0,
1.738,-2.3564e-06,2.2961e-06,0,0,-2.28373e-06,2.34517e-06,0,0,-2.2823e-06,2.34256e-06,0,0,-2.35724e-06,2.29709e-06,0,0,
1.739,-2.35634e-06,2.29616e-06,0,0,-2.28379e-06,2.3451e-06,0,0,-2.28237e-06,2.3425e-06,0,0,-2.35717e-06,2.29716e-06,0,0,
1.74,-2.35627e-06,2.29623e-06,0,0,-2.28386e-06,2.34504e-06,0,0,-2.28244e-06,2.34243e-06,0,0,-2.35711e-06,2.29723e-06,0,0,
1.741,-2.35621e-06,2.2963e-06,0,0,-2.28393e-06,2.34497e-06,0,0,-2.28251e-06,2.34237e-06,0,0,-2.35704e-06,2.2973e-06,0,0,
1.742,-2.35614e-06,2.29637e-06,0,0,-2.284e-06,2.34491e-06,0,0,-2.28258e-06,2.3423e-06,0,0,-2.35698e-06,2.29736e-06,0,0,
1.743,-2.35608e-06,2.29644e-06,0,0,-2.28407e-06,2.34484e-06,0,0,-2.28264e-06,2.34224e-06,0,0,-2.35691e-06,2.29743e-06,0,0,
1.744,-2.35601e-06,2.29651e-06,0,0,-2.28414e-06,2.34478e-06,0,0,-2.28271e-06,2.34217e-06,0,0,-2.35685e-06,2.2975e-06,0,0,
1.745,-2.35595e-06,2.29658e-06,0,0,-2.28421e-06,2.34472e-06,0,0,-2.28278e-06,2.34211e-06,0,0,-2.35678e-06,2.29757e-06,0,0,
1.746,-2.35589e-06,2.29664e-06,0,0,-2.28427e-06,2.34465e-06,0,0,-2.28285e-06,2.34204e-06,0,0,-2.35672e-06,2.29764e-06,0,0,
1.747,-2.35582e-06,2.29671e-06,0,0,-2.28434e-06,2.34459e-06,0,0,-2.28292e-06,2.34198e-06,0,0,-2.35666e-06,2.29771e-06,0,0,
1.748,-2.35576e-06,2.29678e-06,0,0,-2.28441e-06,2.34452e-06,0,0,-2.28299e-06,2.34192e-06,0,0,-2.35659e-06,2.29777e-06,0,0,
1.749,-2.3557e-06,2.29685e-06,0,0,-2.28448e-06,2.34446e-06,0,0,-2.28305e-06,2.34185e-06,0,0,-2.35653e-06,2.29784e-06,0,0,
1.75,-2.35563e-06,2.29692e-06,0,0,-2.28455e-06,2.3444e-06,0,0,-2.28312e-06,2.34179e-06,0,0,-2.35647e-06,2.29791e-06,0,0,
1.751,-2.35557e-06,2.29698e-06,0,0,-2.28461e-06,2.34434e-06,0,0,-2.28319e-06,2.34173e-06,0,0,-2.3564e-06,2.29798e-06,0,0,
1.752,-2.35551e-06,2.29705e-06,0,0,-2.28468e-06,2.34427e-06,0,0,-2.28326e-06,2.34166e-06,0,0,-2.35634e-06,2.29804e-06,0,0,
1.753,-2.35544e-06,2.29712e-06,0,0,-2.28475e-06,2.34421e-06,0,0,-2.28332e-06,2.3416e-06,0,0,-2.35628e-06,2.29811e-06,0,0,
1.754,-2.35538e-06,2.29718e-06,0,0,-2.28481e-06,2.34415e-06,0,0,-2.28339e-06,2.34154e-06,0,0,-2.35621e-06,2.29818e-06,0,0,
1.755,-2.35532e-06,2.29725e-06,0,0,-2.28488e-06,2.34408e-06,0,0,-2.28346e-06,2.34147e-06,0,0,-2.35615e-06,2.29825e-06,0,0,
1.756,-2.35526e-06,2.29732e-06,0,0,-2.28495e-06,2.34402e-06,0,0,-2.28352e-06,2.34141e-06,0,0,-2.35609e-06,2.29831e-06,0,0,
1.757,-2.35519e-06,2.29738e-06,0,0,-2.28501e-06,2.34396e-06,0,0,-2.28359e-06,2.34135e-06,0,0,-2.35603e-06,2.29838e-06,0,0,
1.758,-2.35513e-06,2.29745e-06,0,0,-2.28508e-06,2.3439e-06,0,0,-2.28366e-06,2.34129e-06,0,0,-2.35596e-06,2.29844e-06,0,0,
1.759,-2.35507e-06,2.29752e-06,0,0,-2.28515e-06,2.34384e-06,0,0,-2.28372e-06,2.34123e-06,0,0,-2.3559e-06,2.29851e-06,0,0,
1.76,-2.35501e-06,2.29758e-06,0,0,-2.28521e-06,2.34377e-06,0,0,-2.28379e-06,2.34116e-06,0,0,-2.35584e-06,2.29858e-06,0,0,
1.761,-2.35494e-06,2.29765e-06,0,0,-2.28528e-06,2.34371e-06,0,0,-2.28386e-06,2.3411e-06,0,0,-2.35578e-06,2.29864e-06,0,0,
1.762,-2.35488e-06,2.29771e-06,0,0,-2.28534e-06,2.34365e-06,0,0,-2.28392e-06,2.34104e-06,0,0,-2.35572e-06,2.29871e-06,0,0,
1.763,-2.35482e-06,2.29778e-06,0,0,-2.28541e-06,2.34359e-06,0,0,-2.28399e-06,2.34098e-06,0,0,-2.35565e-06,2.29877e-06,0,0,
1.764,-2.35476e-06,2.29785e-06,0,0,-2.28547e-06,2.34353e-06,0,0,-2.28405e-06,2.34092e-06,0,0,-2.35559e-06,2.29884e-06,0,0,
1.765,-2.3547e-06,2.29791e-06,0,0,-2.28554e-06,2.34347e-06,0,0,-2.28412e-06,2.34086e-06,0,0,-2.35553e-06,2.2989e-06,0,0,
1.766,-2.35464e-06,2.29798e-06,0,0,-2.2856e-06,2.34341e-06,0,0,-2.28418e-06,2.34079e-06,0,0,-2.35547e-06,2.29897e-06,0,0,
1.767,-2.35458e-06,2.29804e-06,0,0,-2.28567e-06,2.34335e-06,0,0,-2.28425e-06,2.34073e-06,0,0,-2.35541e-06,2.29903e-06,0,0,
1.768,-2.35452e-06,2.29811e-06,0,0,-2.28573e-06,2.34329e-06,0,0,-2.28431e-06,2.34067e-06,0,0,-2.35535e-06,2.2991e-06,0,0,
1.769,-2.35446e-06,2.29817e-06,0,0,-2.2858e-06,2.34323e-06,0,0,-2.28438e-06,2.34061e-06,0,0,-2.35529e-06,2.29916e-06,0,0,
1.77,-2.3544e-06,2.29823e-06,0,0,-2.28586e-06,2.34317e-06,0,0,-2.28444e-06,2.34055e-06,0,0,-2.35523e-06,2.29923e-06,0,0,
1.771,-2.35434e-06,2.2983e-06,0,0,-2.28593e-06,2.34311e-06,0,0,-2.28451e-06,2.34049e-06,0,0,-2.35517e-06,2.29929e-06,0,0,
1.772,-2.35428e-06,2.29836e-06,0,0,-2.28599e-06,2.34305e-06,0,0,-2.28457e-06,2.34043e-06,0,0,-2.35511e-06,2.29936e-06,0,0,
1.773,-2.35422e-06,2.29843e-06,0,0,-2.28605e-06,2.34299e-06,0,0,-2.28463e-06,2.34037e-06,0,0,-2.35505e-06,2.29942e-06,0,0,
1.774,-2.35416e-06,2.29849e-06,0,0,-2.28612e-06,2.34293e-06,0,0,-2.2847e-06,2.34031e-06,0,0,-2.35499e-06,2.29949e-06,0,0,
1.775,-2.3541e-06,2.29855e-06,0,0,-2.28618e-06,2.34287e-06,0,0,-2.28476e-06,2.34025e-06,0,0,-2.35493e-06,2.29955e-06,0,0,
1.776,-2.35404e-06,2.29862e-06,0,0,-2.28624e-06,2.34281e-06,0,0,-2.28483e-06,2.34019e-06,0,0,-2.35487e-06,2.29961e-06,0,0,
1.777,-2.35398e-06,2.29868e-06,0,0,-2.28631e-06,2.34275e-06,0,0,-2.28489e-06,2.34013e-06,0,0,-2.35481e-06,2.29968e-06,0,0,
1.778,-2.35392e-06,2.29875e-06,0,0,-2.28637e-06,2.34269e-06,0,0,-2.28495e-06,2.34007e-06,0,0,-2.35475e-06,2.29974e-06,0,0,
1.779,-2.35386e-06,2.29881e-06,0,0,-2.28643e-06,2.34263e-06,0,0,-2.28502e-06,2.34001e-06,0,0,-2.35469e-06,2.2998e-06,0,0,
1.78,-2.3538e-06,2.29887e-06,0,0,-2.2865e-06,2.34257e-06,0,0,-2.28508e-06,2.33995e-06,0,0,-2.35463e-06,2.29987e-06,0,0,
1.781,-2.35374e-06,2.29893e-06,0,0,-2.28656e-06,2.34251e-06,0,0,-2.28514e-06,2.33989e-06,0,0,-2.35457e-06,2.29993e-06,0,0,
1.782,-2.35368e-06,2.299e-06,0,0,-2.28662e-06,2.34245e-06,0,0,-2.28521e-06,2.33984e-06,0,0,-2.35451e-06,2.29999e-06,0,0,
1.783,-2.35362e-06,2.29906e-06,0,0,-2.28669e-06,2.3424e-06,0,0,-2.28527e-06,2.33978e-06,0,0,-2.35446e-06,2.30005e-06,0,0,
1.784,-2.35356e-06,2.29912e-06,0,0,-2.28675e-06,2.34234e-06,0,0,-2.28533e-06,2.33972e-06,0,0,-2.3544e-06,2.30012e-06,0,0,
1.785,-2.35351e-06,2.29918e-06,0,0,-2.28681e-06,2.34228e-06,0,0,-2.28539e-06,2.33966e-06,0,0,-2.35434e-06,2.30018e-06,0,0,
1.786,-2.35345e-06,2.29925e-06,0,0,-2.28687e-06,2.34222e-06,0,0,-2.28546e-06,2.3396e-06,0,0,-2.35428e-06,2.30024e-06,0,0,
1.787,-2.35339e-06,2.29931e-06,0,0,-2.28693e-06,2.34216e-06,0,0,-2.28552e-06,2.33954e-06,0,0,-2.35422e-06,2.3003e-06,0,0,
1.788,-2.35333e-06,2.29937e-06,0,0,-2.287e-06,2.34211e-06,0,0,-2.28558e-06,2.33949e-06,0,0,-2.35416e-06,2.30036e-06,0,0,
1.789,-2.35327e-06,2.29943e-06,0,0,-2.28706e-06,2.34205e-06,0,0,-2.28564e-06,2.33943e-06,0,0,-2.35411e-06,2.30043e-06,0,0,
1.79,-2.35322e-06,2.29949e-06,0,0,-2.28712e-06,2.34199e-06,0,0,-2.2857e-06,2.33937e-06,0,0,-2.35405e-06,2.30049e-06,0,0,
1.791,-2.35316e-06,2.29955e-06,0,0,-2.28718e-06,2.34193e-06,0,0,-2.28576e-06,2.33931e-06,0,0,-2.35399e-06,2.30055e-06,0,0,
1.792,-2.3531e-06,2.29962e-06,0,0,-2.28724e-06,2.34188e-06,0,0,-2.28583e-06,2.33926e-06,0,0,-2.35393e-06,2.30061e-06,0,0,
1.793,-2.35304e-06,2.29968e-06,0,0,-2.2873e-06,2.34182e-06,0,0,-2.28589e-06,2.3392e-06,0,0,-2.35388e-06,2.30067e-06,0,0,
1.794,-2.35299e-06,2.29974e-06,0,0,-2.28736e-06,2.34176e-06,0,0,-2.28595e-06,2.33914e-06,0,0,-2.35382e-06,2.30073e-06,0,0,
1.795,-2.35293e-06,2.2998e-06,0,0,-2.28742e-06,2.34171e-06,0,0,-2.28601e-06,2.33908e-06,0,0,-2.35376e-06,2.30079e-06,0,0,
1.796,-2.35287e-06,2.29986e-06,0,0,-2.28748e-06,2.34165e-06,0,0,-2.28607e-06,2.33903e-06,0,0,-2.35371e-06,2.30085e-06,0,0,
1.797,-2.35282e-06,2.29992e-06,0,0,-2.28754e-06,2.34159e-06,0,0,-2.28613e-06,2.33897e-06,0,0,-2.35365e-06,2.30091e-06,0,0,
1.798,-2.35276e-06,2.29998e-06,0,0,-2.2876e-06,2.34154e-06,0,0,-2.28619e-06,2.33891e-06,0,0,-2.35359e-06,2.30097e-06,0,0,
1.799,-2.3527e-06,2.30004e-06,0,0,-2.28766e-06,2.34148e-06,0,0,-2.28625e-06,2.33886e-06,0,0,-2.35354e-06,2.30103e-06,0,0,
1.8,-2.35265e-06,2.3001e-06,0,0,-2.28772e-06,2.34142e-06,0,0,-2.28631e-06,2.3388e-06,0,0,-2.35348e-06,2.30109e-06,0,0,
1.801,-2.35259e-06,2.30016e-06,0,0,-2.28778e-06,2.34137e-06,0,0,-2.28637e-06,2.33874e-06,0,0,-2.35342e-06,2.30115e-06,0,0,
1.802,-2.35254e-06,2.30022e-06,0,0,-2.28784e-06,2.34131e-06,0,0,-2.28643e-06,2.33869e-06,0,0,-2.35337e-06,2.30121e-06,0,0,
1.803,-2.35248e-06,2.30028e-06,0,0,-2.2879e-06,2.34126e-06,0,0,-2.28649e-06,2.33863e-06,0,0,-2.35331e-06,2.30127e-06,0,0,
1.804,-2.35242e-06,2.30033e-06,0,0,-2.28796e-06,2.3412e-06,0,0,-2.28655e-06,2.33858e-06,0,0,-2.35326e-06,2.30133e-06,0,0,
1.805,-2.35237e-06,2.30039e-06,0,0,-2.28802e-06,2.34115e-06,0,0,-2.2866e-06,2.33852e-06,0,0,-2.3532e-06,2.30139e-06,0,0,
1.806,-2.35231e-06,2.30045e-06,0,0,-2.28808e-06,2.34109e-06,0,0,-2.28666e-06,2.33847e-06,0,0,-2.35315e-06,2.30145e-06,0,0,
1.807,-2.35226e-06,2.30051e-06,0,0,-2.28813e-06,2.34104e-06,0,0,-2.28672e-06,2.33841e-06,0,0,-2.35309e-06,2.30151e-06,0,0,
1.808,-2.3522e-06,2.30057e-06,0,0,-2.28819e-06,2.34098e-06,0,0,-2.28678e-06,2.33836e-06,0,0,-2.35304e-06,2.30156e-06,0,0,
1.809,-2.35215e-06,2.30063e-06,0,0,-2.28825e-06,2.34093e-06,0,0,-2.28684e-06,2.3383e-06,0,0,-2.35298e-06,2.30162e-06,0,0,
1.81,-2.35209e-06,2.30069e-06,0,0,-2.28831e-06,2.34087e-06,0,0,-2.2869e-06,2.33825e-06,0,0,-2.35293e-06,2.30168e-06,0,0,
1.811,-2.35204e-06,2.30074e-06,0,0,-2.28837e-06,2.34082e-06,0,0,-2.28696e-06,2.33819e-06,0,0,-2.35287e-06,2.30174e-06,0,0,
1.812,-2.35198e-06,2.3008e-06,0,0,-2.28843e-06,2.34076e-06,0,0,-2.28701e-06,2.33814e-06,0,0,-2.35282e-06,2.3018e-06,0,0,
1.813,-2.35193e-06,2.30086e-06,0,0,-2.28848e-06,2.34071e-06,0,0,-2.28707e-06,2.33808e-06,0,0,-2.35276e-06,2.30186e-06,0,0,
1.814,-2.35187e-06,2.30092e-06,0,0,-2.28854e-06,2.34065e-06,0,0,-2.28713e-06,2.33803e-06,0,0,-2.35271e-06,2.30191e-06,0,0,
1.815,-2.35182e-06,2.30097e-06,0,0,-2.2886e-06,2.3406e-06,0,0,-2.28719e-06,2.33797e-06,0,0,-2.35265e-06,2.30197e-06,0,0,
1.816,-2.35177e-06,2.30103e-06,0,0,-2.28866e-06,2.34055e-06,0,0,-2.28725e-06,2.33792e-06,0,0,-2.3526e-06,2.30203e-06,0,0,
1.817,-2.35171e-06,2.30109e-06,0,0,-2.28871e-06,2.34049e-06,0,0,-2.2873e-06,2.33786e-06,0,0,-2.35254e-06,2.30209e-06,0,0,
1.818,-2.35166e-06,2.30115e-06,0,0,-2.28877e-06,2.34044e-06,0,0,-2.28736e-06,2.33781e-06,0,0,-2.35249e-06,2.30214e-06,0,0,
1.819,-2.3516e-06,2.3012e-06,0,0,-2.28883e-06,2.34038e-06,0,0,-2.28742e-06,2.33776e-06,0,0,-2.35244e-06,2.3022e-06,0,0,
1.82,-2.35155e-06,2.30126e-06,0,0,-2.28888e-06,2.34033e-06,0,0,-2.28747e-06,2.3377e-06,0,0,-2.35238e-06,2.30226e-06,0,0,
1.821,-2.3515e-06,2.30132e-06,0,0,-2.28894e-06,2.34028e-06,0,0,-2.28753e-06,2.33765e-06,0,0,-2.35233e-06,2.30231e-06,0,0,
1.822,-2.35144e-06,2.30137e-06,0,0,-2.289e-06,2.34023e-06,0,0,-2.28759e-06,2.3376e-06,0,0,-2.35228e-06,2.30237e-06,0,0,
1.823,-2.35139e-06,2.30143e-06,0,0,-2.28905e-06,2.34017e-06,0,0,-2.28764e-06,2.33754e-06,0,0,-2.35222e-06,2.30243e-06,0,0,
1.824,-2.35134e-06,2.30149e-06,0,0,-2.28911e-06,2.34012e-06,0,0,-2.2877e-06,2.33749e-06,0,0,-2.35217e-06,2.30248e-06,0,0,
1.825,-2.35129e-06,2.30154e-06,0,0,-2.28917e-06,2.34007e-06,0,0,-2.28776e-06,2.33744e-06,0,0,-2.35212e-06,2.30254e-06,0,0,
1.826,-2.35123e-06,2.3016e-06,0,0,-2.28922e-06,2.34001e-06,0,0,-2.28781e-06,2.33738e-06,0,0,-2.35206e-06,2.30259e-06,0,0,
1.827,-2.35118e-06,2.30166e-06,0,0,-2.28928e-06,2.33996e-06,0,0,-2.28787e-06,2.33733e-06,0,0,-2.35201e-06,2.30265e-06,0,0,
1.828,-2.35113e-06,2.30171e-06,0,0,-2.28933e-06,2.33991e-06,0,0,-2.28792e-06,2.33728e-06,0,0,-2.35196e-06,2.30271e-06,0,0,
1.829,-2.35107e-06,2.30177e-06,0,0,-2.28939e-06,2.33986e-06,0,0,-2.28798e-06,2.33723e-06,0,0,-2.35191e-06,2.30276e-06,0,0,
1.83,-2.35102e-06,2.30182e-06,0,0,-2.28944e-06,2.3398e-06,0,0,-2.28804e-06,2.33717e-06,0,0,-2.35185e-06,2.30282e-06,0,0,
1.831,-2.35097e-06,2.30188e-06,0,0,-2.2895e-06,2.33975e-06,0,0,-2.28809e-06,2.33712e-06,0,0,-2.3518e-06,2.30287e-06,0,0,
1.832,-2.35092e-06,2.30193e-06,0,0,-2.28955e-06,2.3397e-06,0,0,-2.28815e-06,2.33707e-06,0,0,-2.35175e-06,2.30293e-06,0,0,
1.833,-2.35087e-06,2.30199e-06,0,0,-2.28961e-06,2.33965e-06,0,0,-2.2882e-06,2.33702e-06,0,0,-2.3517e-06,2.30298e-06,0,0,
